Vid,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,Word
3.0,0.8215607404708862,0.6768699884414673,0.7710623741149902,0.690748929977417,0.7122079730033875,0.6557977199554443,0.6945459842681885,0.5889421701431274,0.720055103302002,0.5528898239135742,0.7086995840072632,0.5952141284942627,0.6961064338684082,0.555159330368042,0.718420147895813,0.6017329096794128,0.7213963866233826,0.6128293871879578,0.7374154329299927,0.5763315558433533,0.7250814437866211,0.5379398465156555,0.7463107705116272,0.5953062772750854,0.7441554665565491,0.5974999666213989,0.7651939988136292,0.5628435015678406,0.7579165101051331,0.5306707620620728,0.7745933532714844,0.5887693762779236,0.772186815738678,0.5908618569374084,0.7949315905570984,0.5487310290336609,0.7876646518707275,0.5294599533081055,0.7983564138412476,0.5721312165260315,0.8007484674453735,0.5783922076225281,1.0
3.0,0.822470486164093,0.7166354656219482,0.7780222296714783,0.7317894101142883,0.7336887717247009,0.7183894515037537,0.7338869571685791,0.685925304889679,0.7625102400779724,0.6527162194252014,0.7079226970672607,0.5893117785453796,0.7353978753089905,0.6236801743507385,0.7534481287002563,0.663244366645813,0.7501792311668396,0.6638184785842896,0.740013062953949,0.557669460773468,0.7695317268371582,0.6082208156585693,0.7811135649681091,0.6578424572944641,0.7757800817489624,0.6575996279716492,0.7760428786277771,0.5458520650863647,0.8053758144378662,0.6041900515556335,0.8102973699569702,0.6508762836456299,0.80180823802948,0.6486716270446777,0.8135979175567627,0.5462305545806885,0.8343936204910278,0.5984066128730774,0.8346944451332092,0.6406707167625427,0.8241351842880249,0.6448050141334534,1.0
3.0,0.8199403285980225,0.7442368268966675,0.7769915461540222,0.7547351121902466,0.7367962002754211,0.7500948905944824,0.7324570417404175,0.7402192950248718,0.7605577707290649,0.726376473903656,0.7203366160392761,0.6113486289978027,0.7409743666648865,0.682723343372345,0.7520619034767151,0.7153599262237549,0.748845636844635,0.6982789635658264,0.7562534213066101,0.5872459411621094,0.7817142009735107,0.6804764270782471,0.789158046245575,0.7158562541007996,0.7851616740226746,0.6971778869628906,0.7956627011299133,0.5843714475631714,0.8188861608505249,0.6776741147041321,0.8198369741439819,0.7101212739944458,0.8131292462348938,0.6923791170120239,0.8342260718345642,0.5935854315757751,0.8479005098342896,0.6723819971084595,0.8460221886634827,0.7015552520751953,0.8398646116256714,0.688749372959137,1.0
3.0,0.8150253295898438,0.7457005381584167,0.7741080522537231,0.7539553046226501,0.7329527735710144,0.7493529319763184,0.7217428684234619,0.7372000217437744,0.7503420114517212,0.7212305665016174,0.719797670841217,0.6089107990264893,0.7342609167098999,0.6789660453796387,0.7469049096107483,0.7144193649291992,0.7466496229171753,0.7000011801719666,0.7558832168579102,0.584967315196991,0.7769098281860352,0.6807897090911865,0.7829910516738892,0.7172732949256897,0.7784578800201416,0.7001277208328247,0.7957185506820679,0.5827181339263916,0.8149970769882202,0.6792573928833008,0.8144749999046326,0.711733877658844,0.8085522055625916,0.6954514980316162,0.8337517380714417,0.5926591753959656,0.8448481559753418,0.6727391481399536,0.8423071503639221,0.7020173072814941,0.8365687131881714,0.6913349032402039,1.0
3.0,0.8049651384353638,0.667557954788208,0.7570894360542297,0.6890615820884705,0.6971006393432617,0.6569166779518127,0.6723415851593018,0.5922765135765076,0.6915156841278076,0.5547271966934204,0.6944387555122375,0.5965333580970764,0.6824101805686951,0.556320071220398,0.7038122415542603,0.6027635931968689,0.7080186009407043,0.6189601421356201,0.7217119336128235,0.5777993202209473,0.7081567049026489,0.5405852198600769,0.7290748357772827,0.5961125493049622,0.7286397218704224,0.6030555963516235,0.7481362819671631,0.5635195374488831,0.7377625703811646,0.5275377631187439,0.7555485963821411,0.5849679708480835,0.7556775212287903,0.5943295359611511,0.776499330997467,0.5476315021514893,0.7677768468856812,0.5275483727455139,0.7800666689872742,0.5702508687973022,0.7833022475242615,0.5804102420806885,1.0
4.0,0.8022886514663696,0.6644688844680786,0.7539936900138855,0.6850012540817261,0.6947778463363647,0.6543075442314148,0.6701757907867432,0.590216338634491,0.6899810433387756,0.5503743886947632,0.6950806975364685,0.594440221786499,0.6800807118415833,0.5554621815681458,0.7002805471420288,0.5997366905212402,0.7057487964630127,0.6147862672805786,0.7226752638816833,0.5767062306404114,0.7066625952720642,0.5391131639480591,0.727260410785675,0.5949512124061584,0.7281909584999084,0.6026503443717957,0.7487152814865112,0.5626819729804993,0.736051082611084,0.5253133177757263,0.7533671855926514,0.5839637517929077,0.7554258704185486,0.5948498249053955,0.7767724990844727,0.5467522144317627,0.7666276097297668,0.5248026251792908,0.7777053713798523,0.5673865079879761,0.7820450067520142,0.5786645412445068,1.0
4.0,0.8182997107505798,0.7037463188171387,0.7674485445022583,0.7052922248840332,0.7132752537727356,0.6791117787361145,0.70164954662323,0.6299159526824951,0.7364286184310913,0.6077531576156616,0.7117354869842529,0.5992128849029541,0.7099977135658264,0.578665018081665,0.7298393845558167,0.6200453042984009,0.7276684641838074,0.628726601600647,0.7377291917800903,0.5723788738250732,0.7471346855163574,0.5688244104385376,0.7655023336410522,0.617760181427002,0.7568669319152832,0.6205959916114807,0.7662718296051025,0.5569324493408203,0.7805167436599731,0.559558629989624,0.7921090722084045,0.607778012752533,0.7813501358032227,0.6136524081230164,0.7969550490379333,0.5481720566749573,0.8073251247406006,0.5530142188072205,0.8136008381843567,0.5935143232345581,0.805034875869751,0.6039569973945618,1.0
4.0,0.8047335743904114,0.7359651923179626,0.7645081281661987,0.7464340925216675,0.7242994904518127,0.7440077066421509,0.7038898468017578,0.7335521578788757,0.7240690588951111,0.7170102596282959,0.703387439250946,0.6073355078697205,0.7155842185020447,0.6747289299964905,0.7301552295684814,0.7074242830276489,0.7330223917961121,0.6939866542816162,0.7386264801025391,0.5826649069786072,0.7548730969429016,0.6734278202056885,0.7644906044006348,0.7066227793693542,0.7641393542289734,0.6913347840309143,0.7776855230331421,0.5787581205368042,0.7925283312797546,0.6711784601211548,0.7951887845993042,0.7027750611305237,0.792799174785614,0.6891459226608276,0.8147844076156616,0.5868464112281799,0.8234029412269592,0.6638019680976868,0.8225985765457153,0.6945189237594604,0.8194025754928589,0.6875996589660645,1.0
4.0,0.8026217818260193,0.7300515174865723,0.7629298567771912,0.7370296120643616,0.7233958840370178,0.7314218282699585,0.7084956169128418,0.7141347527503967,0.7316227555274963,0.690083384513855,0.7013399600982666,0.5926738977432251,0.7135089635848999,0.6474367380142212,0.7302972078323364,0.6873677968978882,0.733383297920227,0.6838615536689758,0.736129105091095,0.5668091773986816,0.753102719783783,0.6461991667747498,0.7635856866836548,0.6889495253562927,0.7638381123542786,0.6863431930541992,0.7740152478218079,0.5616717338562012,0.7897589802742004,0.6459981799125671,0.7940477132797241,0.6851680278778076,0.7927083373069763,0.6818566918373108,0.8112749457359314,0.5684289336204529,0.8205538392066956,0.6409624814987183,0.8201956748962402,0.6788152456283569,0.8167111873626709,0.681851863861084,1.0
4.0,0.803947389125824,0.669299840927124,0.7562305331230164,0.6892289519309998,0.6942147612571716,0.6577517986297607,0.6695736646652222,0.5933426022529602,0.6936376094818115,0.5589547753334045,0.6912256479263306,0.5961453318595886,0.680823802947998,0.5578334927558899,0.7038040161132812,0.6037084460258484,0.7054514288902283,0.615602433681488,0.7184873819351196,0.5753806829452515,0.7069665789604187,0.5384956002235413,0.7295894622802734,0.593512773513794,0.7266639471054077,0.5979006886482239,0.7456101775169373,0.5612561702728271,0.7384280562400818,0.5272218585014343,0.7564075589179993,0.5826272368431091,0.7526406049728394,0.5878806114196777,0.7751362323760986,0.5472686886787415,0.769080400466919,0.5292680859565735,0.7813148498535156,0.5703539252281189,0.7819526195526123,0.5775889754295349,1.0
5.0,0.7985556125640869,0.6664095520973206,0.747560441493988,0.6841108202934265,0.6891958713531494,0.6560670733451843,0.6650487184524536,0.5954745411872864,0.6842748522758484,0.5587185025215149,0.688134491443634,0.5979997515678406,0.6711982488632202,0.5596878528594971,0.6936885118484497,0.6014153361320496,0.7000183463096619,0.6157085299491882,0.7148391008377075,0.5790787935256958,0.6976230144500732,0.5420898795127869,0.7204020619392395,0.595497727394104,0.722352921962738,0.6037946939468384,0.7407381534576416,0.5641394257545471,0.7269743084907532,0.528333306312561,0.7462136745452881,0.5845257043838501,0.7489938735961914,0.596236526966095,0.7689534425735474,0.5492393374443054,0.757939338684082,0.5260171890258789,0.7693464159965515,0.5675076842308044,0.7734236121177673,0.5805608034133911,1.0
5.0,0.8105998635292053,0.7040500640869141,0.762765109539032,0.7076730132102966,0.7190738916397095,0.6840665936470032,0.7212429642677307,0.6510952711105347,0.7523336410522461,0.6309027075767517,0.7064340114593506,0.5597950220108032,0.731269896030426,0.5936691761016846,0.7448463439941406,0.6326724886894226,0.7394554615020752,0.6363740563392639,0.7386130094528198,0.5374212265014648,0.762973427772522,0.5888702273368835,0.7714132070541382,0.6355268359184265,0.7666503190994263,0.6383001804351807,0.77339768409729,0.5325741171836853,0.7959607839584351,0.5872464179992676,0.7987262606620789,0.6318339705467224,0.7923360466957092,0.6349086761474609,0.8090647459030151,0.5394061803817749,0.8242691159248352,0.5828469395637512,0.8224712610244751,0.6247415542602539,0.8145362138748169,0.6342737078666687,1.0
5.0,0.7989732623100281,0.7272486686706543,0.7595645785331726,0.7378728985786438,0.7204375267028809,0.7402938604354858,0.7065271139144897,0.7398601174354553,0.7316999435424805,0.7267201542854309,0.7101767659187317,0.6069011092185974,0.724734365940094,0.6835341453552246,0.7373941540718079,0.7175285816192627,0.7386024594306946,0.7004382610321045,0.7509873509407043,0.5870515704154968,0.7672972083091736,0.6942848563194275,0.7691201567649841,0.7224161624908447,0.7616269588470459,0.695178747177124,0.7921532988548279,0.5883026123046875,0.804551899433136,0.6934924125671387,0.7994709610939026,0.719810426235199,0.7924840450286865,0.6987438201904297,0.8284510970115662,0.6017863750457764,0.8324655890464783,0.6852747797966003,0.825976550579071,0.7111837863922119,0.8199853897094727,0.6999965906143188,1.0
5.0,0.7974363565444946,0.7273198366165161,0.7547224164009094,0.730918288230896,0.71443772315979,0.7170913219451904,0.7023341059684753,0.6960345506668091,0.7211840748786926,0.6724597215652466,0.703938364982605,0.5806224346160889,0.7164924144744873,0.6390001773834229,0.7304578423500061,0.6798399686813354,0.732886552810669,0.6780250668525696,0.7409868836402893,0.5617145895957947,0.7541518807411194,0.6374456286430359,0.7606478929519653,0.6802295446395874,0.760188102722168,0.6780952215194702,0.778657078742981,0.5616941452026367,0.7906126379966736,0.6387891173362732,0.7913534641265869,0.679149866104126,0.7887365221977234,0.6756982207298279,0.8138365149497986,0.5725886821746826,0.8216981887817383,0.6358894109725952,0.8186920285224915,0.6749644875526428,0.813864529132843,0.6775894165039062,1.0
5.0,0.791658878326416,0.6667194366455078,0.7462789416313171,0.6870033144950867,0.6843427419662476,0.6526528000831604,0.6601648330688477,0.587950587272644,0.6824856996536255,0.5520152449607849,0.6865723729133606,0.5891967415809631,0.6741332411766052,0.5508701801300049,0.6936816573143005,0.5965858101844788,0.6979379653930664,0.6092133522033691,0.7154055833816528,0.5719673037528992,0.7007461190223694,0.5360480546951294,0.7198920845985413,0.5912951231002808,0.7207036018371582,0.5964611172676086,0.7427365779876709,0.5597878098487854,0.7314942479133606,0.5272328853607178,0.7475886940956116,0.5841355919837952,0.7480716705322266,0.5908502340316772,0.7717079520225525,0.5456401109695435,0.7612966299057007,0.5296325087547302,0.7728195786476135,0.5721156001091003,0.7766669988632202,0.5795664191246033,1.0
6.0,0.7915927767753601,0.6623439788818359,0.7456756830215454,0.681172251701355,0.6848272681236267,0.6461183428764343,0.6639847159385681,0.5801650285720825,0.6872129440307617,0.5460670590400696,0.689829409122467,0.5871312022209167,0.6762703657150269,0.5494319200515747,0.6956890225410461,0.594266414642334,0.6998686194419861,0.6050734519958496,0.7178933620452881,0.5698561072349548,0.7029699683189392,0.534237802028656,0.7217085957527161,0.5895316004753113,0.7220648527145386,0.592515230178833,0.744070827960968,0.557505190372467,0.7329882979393005,0.5258246660232544,0.7486540675163269,0.5831809639930725,0.7489045858383179,0.5876830816268921,0.7718381881713867,0.5430790185928345,0.7618144750595093,0.5283863544464111,0.7727164626121521,0.5699455738067627,0.7769339680671692,0.5750210881233215,1.0
6.0,0.8013086915016174,0.704896867275238,0.7555168271064758,0.709359347820282,0.7117763757705688,0.6866372227668762,0.7134319543838501,0.6500586271286011,0.7481322288513184,0.6278740167617798,0.7001062631607056,0.562506914138794,0.7180152535438538,0.595055341720581,0.7312887907028198,0.6353553533554077,0.7278239727020264,0.6355916857719421,0.7324184775352478,0.5368029475212097,0.7520281076431274,0.5866822600364685,0.7605685591697693,0.6361749768257141,0.7562190294265747,0.6344522833824158,0.7675660252571106,0.5308321714401245,0.7878612875938416,0.5871859788894653,0.7895772457122803,0.6336158514022827,0.7829142808914185,0.6318836808204651,0.8037332892417908,0.5375120639801025,0.8164335489273071,0.5834251046180725,0.8138971924781799,0.6248102188110352,0.8059895038604736,0.6308944821357727,1.0
6.0,0.7959880828857422,0.7280911207199097,0.7550326585769653,0.7357687950134277,0.7152489423751831,0.7285169959068298,0.7109097838401794,0.7147915959358215,0.7431017756462097,0.70171719789505,0.7089321613311768,0.5954034328460693,0.7240239381790161,0.658193051815033,0.7322292923927307,0.6942197680473328,0.7301024794578552,0.6816420555114746,0.7446779012680054,0.5736076831817627,0.7631771564483643,0.6630589962005615,0.7673702239990234,0.6993278861045837,0.7629163861274719,0.6826987862586975,0.7825244665145874,0.5730159282684326,0.7984805107116699,0.6658543348312378,0.7963863015174866,0.6978491544723511,0.7898619174957275,0.6821513772010803,0.817927360534668,0.5845877528190613,0.825762927532196,0.6621800065040588,0.8222727179527283,0.6909833550453186,0.8168368339538574,0.6813151836395264,1.0
6.0,0.792421281337738,0.7221003770828247,0.7492671012878418,0.727360725402832,0.7099412083625793,0.7122707366943359,0.7086126208305359,0.687271773815155,0.7368682026863098,0.6675888299942017,0.6994327306747437,0.5821350812911987,0.7117775082588196,0.6289054155349731,0.7258433699607849,0.6683099865913391,0.7265039682388306,0.6673747301101685,0.7336233258247375,0.559323251247406,0.7483273148536682,0.6263737082481384,0.7559413909912109,0.6697933077812195,0.7536150217056274,0.6693535447120667,0.7699425220489502,0.5568168759346008,0.7835240364074707,0.6275085806846619,0.7849035859107971,0.6667678952217102,0.7800236940383911,0.6637537479400635,0.8057345747947693,0.5665133595466614,0.8142657279968262,0.6274181008338928,0.8118346929550171,0.6631293892860413,0.8056852221488953,0.6642379760742188,1.0
6.0,0.7845035791397095,0.6637029051780701,0.7354248762130737,0.6831291317939758,0.6782394647598267,0.6525343060493469,0.6568276882171631,0.5905012488365173,0.6766597628593445,0.5550428628921509,0.6783120632171631,0.5928597450256348,0.6658118367195129,0.5552746653556824,0.6854761242866516,0.5992359519004822,0.6920549869537354,0.6166585683822632,0.7047061324119568,0.5744462609291077,0.6899617314338684,0.5381175875663757,0.7093167901039124,0.5913966298103333,0.712483286857605,0.6002982258796692,0.7308187484741211,0.5615351796150208,0.7196391224861145,0.5269927382469177,0.7361854314804077,0.5827717185020447,0.738874614238739,0.5947883129119873,0.7596175670623779,0.5489704608917236,0.7495949864387512,0.5289152264595032,0.7605448961257935,0.5703281164169312,0.7645888924598694,0.582286536693573,1.0
7.0,0.7849843502044678,0.6539260149002075,0.7350791096687317,0.6656291484832764,0.6809667348861694,0.6135274767875671,0.6605961322784424,0.5477972030639648,0.6686061024665833,0.5089654922485352,0.7009080052375793,0.5492134094238281,0.6933854222297668,0.5064533352851868,0.7032238841056824,0.5552852749824524,0.7086591124534607,0.5724024176597595,0.7326248288154602,0.5418757200241089,0.7197962999343872,0.500534176826477,0.7281217575073242,0.5605734586715698,0.7332488894462585,0.5679707527160645,0.7624490857124329,0.5400977730751038,0.7514991760253906,0.5039756298065186,0.7561100125312805,0.5623468160629272,0.760385274887085,0.570261538028717,0.7923123240470886,0.5377464890480042,0.7828362584114075,0.518836259841919,0.784407377243042,0.5618013143539429,0.7889096736907959,0.5703793168067932,1.0
7.0,0.8002757430076599,0.7000695466995239,0.7540966868400574,0.6954501271247864,0.7145218849182129,0.6509324312210083,0.6980186104774475,0.6052457094192505,0.7090051770210266,0.5793938040733337,0.7406346201896667,0.5481204986572266,0.7472723722457886,0.5610532164573669,0.7528340220451355,0.6103808283805847,0.745172381401062,0.6226270198822021,0.770380437374115,0.5391159653663635,0.7733737230300903,0.5594080090522766,0.7749385237693787,0.6167629361152649,0.7689495086669922,0.6241595149040222,0.8011805415153503,0.5444486141204834,0.8004226088523865,0.5637251734733582,0.7989495992660522,0.6183314323425293,0.7934434413909912,0.6273078322410583,0.8301074504852295,0.5600609183311462,0.8291309475898743,0.5582061409950256,0.8243163228034973,0.59952312707901,0.8195351362228394,0.610338568687439,1.0
7.0,0.804527997970581,0.7253313660621643,0.7608296275138855,0.7238010168075562,0.7200443148612976,0.6977063417434692,0.7121571898460388,0.6705189943313599,0.7403148412704468,0.6549795866012573,0.7402228713035583,0.5655513405799866,0.7564735412597656,0.6342581510543823,0.7576188445091248,0.678020179271698,0.7529833912849426,0.670822262763977,0.7785913944244385,0.5507674217224121,0.7950575351715088,0.6389654278755188,0.7897958755493164,0.6843022704124451,0.7840229868888855,0.6726270914077759,0.8158590793609619,0.5569840669631958,0.8282238245010376,0.6458618640899658,0.8172760605812073,0.6846839189529419,0.8089566230773926,0.672061026096344,0.8497598767280579,0.5751175284385681,0.85587477684021,0.643948495388031,0.8445802927017212,0.6754888296127319,0.8341624140739441,0.6672828793525696,1.0
7.0,0.7993075251579285,0.7138333916664124,0.7560333013534546,0.7125696539878845,0.7153869867324829,0.6788101196289062,0.6975204944610596,0.6431456208229065,0.7112623453140259,0.6168562769889832,0.7253788709640503,0.5517497062683105,0.7361502647399902,0.6031720638275146,0.7447944283485413,0.6462360620498657,0.7458080053329468,0.6469864845275879,0.7602400183677673,0.5366460680961609,0.7710587978363037,0.6002231240272522,0.773307740688324,0.6475989818572998,0.7724279761314392,0.6485704779624939,0.7953640222549438,0.5406939387321472,0.8031979203224182,0.6030861735343933,0.8012636303901672,0.6458115577697754,0.798810601234436,0.6463086009025574,0.8282519578933716,0.5544148087501526,0.8333031535148621,0.5984818935394287,0.8275089859962463,0.637799084186554,0.8223885893821716,0.6439520716667175,1.0
7.0,0.7855400443077087,0.6537084579467773,0.7415481209754944,0.6810133457183838,0.6791569590568542,0.6454271078109741,0.6497807502746582,0.5827458500862122,0.6592501401901245,0.5405788421630859,0.6859683394432068,0.5768820643424988,0.6767747402191162,0.5341237783432007,0.6948607563972473,0.5813640356063843,0.6982059478759766,0.5952076315879822,0.7168967127799988,0.5622986555099487,0.7057750821113586,0.5241975784301758,0.7233911752700806,0.5828142762184143,0.7226714491844177,0.5891362428665161,0.7454427480697632,0.5516042113304138,0.7374452948570251,0.5185563564300537,0.751700222492218,0.5770481824874878,0.7499200701713562,0.5838603377342224,0.7732357978820801,0.5389884114265442,0.7669646143913269,0.5201164484024048,0.7788993120193481,0.5638758540153503,0.7813034057617188,0.572050929069519,1.0
8.0,0.6621432304382324,0.6334057450294495,0.6162320375442505,0.6633667945861816,0.5510619282722473,0.6325044631958008,0.5168473124504089,0.5715663433074951,0.5231637954711914,0.5271747708320618,0.5605255961418152,0.5619387626647949,0.5435132384300232,0.5217958092689514,0.5619834661483765,0.5675453543663025,0.5703818202018738,0.5814452171325684,0.5907719135284424,0.5431320667266846,0.5708132386207581,0.5075699687004089,0.5909685492515564,0.5659087896347046,0.5982990860939026,0.572603702545166,0.619349479675293,0.5293231010437012,0.6015574932098389,0.4966215491294861,0.6187460422515869,0.5559478402137756,0.626028299331665,0.5659165382385254,0.6484326720237732,0.513869047164917,0.6343317627906799,0.4941362142562866,0.6447864770889282,0.5377171635627747,0.6510085463523865,0.548677384853363,1.0
